,split,nspeakers,filename,session,ref_speaker,mix,audio_duration,brouhaha_speech_duration,brouhaha_speech_percentage,brouhaha_snr_mean,brouhaha_c50_mean
eval/1/S21_P45_42b_mix.wav,eval,1,S21_P45_42b_mix,S21,P45,42b_mix,9.43,6.345,0.6728525980911984,0.4815950095653534,11.168195724487305
eval/1/S21_P45_42b_noise.wav,eval,1,S21_P45_42b_noise,S21,P45,42b_noise,9.43,0,0.0,-0.6543782353401184,25.72005653381348
eval/1/S21_P45_42b_speech.wav,eval,1,S21_P45_42b_speech,S21,P45,42b_speech,9.43,6.987,0.7409331919406151,60.0914421081543,11.36789608001709
eval/1/S21_P45_43b_mix.wav,eval,1,S21_P45_43b_mix,S21,P45,43b_mix,5.83,5.265,0.9030874785591766,27.93330955505371,17.719192504882812
eval/1/S21_P45_43b_noise.wav,eval,1,S21_P45_43b_noise,S21,P45,43b_noise,5.83,0,0.0,5.142402172088623,23.14606666564941
eval/1/S21_P45_43b_speech.wav,eval,1,S21_P45_43b_speech,S21,P45,43b_speech,5.83,5.316,0.9118353344768438,46.18610000610352,16.778045654296875
eval/1/S21_P45_44a_mix.wav,eval,1,S21_P45_44a_mix,S21,P45,44a_mix,4.66,3.257,0.6989270386266094,15.41530704498291,10.017292976379396
eval/1/S21_P45_44a_noise.wav,eval,1,S21_P45_44a_noise,S21,P45,44a_noise,4.66,0,0.0,2.073885917663574,23.0379695892334
eval/1/S21_P45_44a_speech.wav,eval,1,S21_P45_44a_speech,S21,P45,44a_speech,4.66,3.274,0.7025751072961374,58.60590362548828,9.887642860412598
eval/1/S21_P45_44b_mix.wav,eval,1,S21_P45_44b_mix,S21,P45,44b_mix,4.66,3.493,0.7495708154506437,23.80851173400879,15.729721069335938
eval/1/S21_P45_44b_noise.wav,eval,1,S21_P45_44b_noise,S21,P45,44b_noise,4.66,0,0.0,2.073885917663574,23.0379695892334
eval/1/S21_P45_44b_speech.wav,eval,1,S21_P45_44b_speech,S21,P45,44b_speech,4.66,3.51,0.7532188841201716,63.73466491699219,15.051706314086914
eval/1/S21_P45_45a_mix.wav,eval,1,S21_P45_45a_mix,S21,P45,45a_mix,5.85,4.877,0.8336752136752137,22.869474411010746,7.547693729400635
eval/1/S21_P45_45a_noise.wav,eval,1,S21_P45_45a_noise,S21,P45,45a_noise,5.85,0,0.0,4.927283763885498,15.887710571289062
eval/1/S21_P45_45a_speech.wav,eval,1,S21_P45_45a_speech,S21,P45,45a_speech,5.85,4.641,0.7933333333333333,43.92486953735352,7.134546756744385
eval/1/S21_P45_45b_mix.wav,eval,1,S21_P45_45b_mix,S21,P45,45b_mix,5.85,4.725,0.8076923076923077,12.50553035736084,14.030267715454102
eval/1/S21_P45_45b_noise.wav,eval,1,S21_P45_45b_noise,S21,P45,45b_noise,5.85,0,0.0,4.927283763885498,15.887710571289062
eval/1/S21_P45_45b_speech.wav,eval,1,S21_P45_45b_speech,S21,P45,45b_speech,5.85,4.674,0.7989743589743591,27.23470115661621,13.012063026428224
eval/1/S21_P45_46a_mix.wav,eval,1,S21_P45_46a_mix,S21,P45,46a_mix,5.16,5.113,0.9908914728682171,31.81947326660156,12.327025413513184
eval/1/S21_P45_46a_noise.wav,eval,1,S21_P45_46a_noise,S21,P45,46a_noise,5.16,0,0.0,0.8629190325737,22.5699462890625
eval/1/S21_P45_46a_speech.wav,eval,1,S21_P45_46a_speech,S21,P45,46a_speech,5.16,5.113,0.9908914728682171,53.30429458618164,13.079036712646484
eval/1/S21_P45_46b_mix.wav,eval,1,S21_P45_46b_mix,S21,P45,46b_mix,5.16,4.792,0.9286821705426356,30.117563247680664,9.016098976135254
eval/1/S21_P45_46b_noise.wav,eval,1,S21_P45_46b_noise,S21,P45,46b_noise,5.16,0,0.0,0.8583506941795349,22.51073265075684
eval/1/S21_P45_46b_speech.wav,eval,1,S21_P45_46b_speech,S21,P45,46b_speech,5.16,4.776,0.9255813953488371,42.86944580078125,8.969893455505371
eval/1/S21_P45_47a_mix.wav,eval,1,S21_P45_47a_mix,S21,P45,47a_mix,9.49,6.664999999999999,0.7023182297154899,19.19225311279297,12.784414291381836
eval/1/S21_P45_47a_noise.wav,eval,1,S21_P45_47a_noise,S21,P45,47a_noise,9.49,0,0.0,-0.5607865452766418,25.566688537597656
eval/1/S21_P45_47a_speech.wav,eval,1,S21_P45_47a_speech,S21,P45,47a_speech,9.49,6.733,0.7094836670179135,50.73209381103516,11.82573127746582
eval/1/S21_P45_47b_mix.wav,eval,1,S21_P45_47b_mix,S21,P45,47b_mix,9.49,5.619,0.5920969441517386,8.428703308105469,19.75001716613769
eval/1/S21_P45_47b_noise.wav,eval,1,S21_P45_47b_noise,S21,P45,47b_noise,9.49,0,0.0,-0.5607865452766418,25.566688537597656
eval/1/S21_P45_47b_speech.wav,eval,1,S21_P45_47b_speech,S21,P45,47b_speech,9.49,4.54,0.47839831401475236,54.092166900634766,19.01663017272949
eval/1/S21_P45_48a_mix.wav,eval,1,S21_P45_48a_mix,S21,P45,48a_mix,4.36,2.801,0.6424311926605505,7.246509075164795,11.11173152923584
eval/1/S21_P45_48a_noise.wav,eval,1,S21_P45_48a_noise,S21,P45,48a_noise,4.36,0,0.0,1.3219361305236816,26.50054359436035
eval/1/S21_P45_48a_speech.wav,eval,1,S21_P45_48a_speech,S21,P45,48a_speech,4.36,2.852,0.6541284403669724,47.7274055480957,10.028719902038574
eval/1/S21_P45_49a_mix.wav,eval,1,S21_P45_49a_mix,S21,P45,49a_mix,3.55,1.468,0.4135211267605634,18.25480079650879,19.243825912475582
eval/1/S21_P45_49a_noise.wav,eval,1,S21_P45_49a_noise,S21,P45,49a_noise,3.55,0,0.0,1.1475600004196167,24.037508010864254
eval/1/S21_P45_49a_speech.wav,eval,1,S21_P45_49a_speech,S21,P45,49a_speech,3.55,1.401,0.3946478873239437,65.80966186523438,20.00897216796875
eval/1/S21_P45_49b_mix.wav,eval,1,S21_P45_49b_mix,S21,P45,49b_mix,3.55,1.586,0.44676056338028175,23.671449661254883,25.135114669799805
eval/1/S21_P45_49b_noise.wav,eval,1,S21_P45_49b_noise,S21,P45,49b_noise,3.55,0,0.0,1.1475600004196167,24.037508010864254
eval/1/S21_P45_49b_speech.wav,eval,1,S21_P45_49b_speech,S21,P45,49b_speech,3.55,1.586,0.44676056338028175,61.191349029541016,20.469940185546875
eval/1/S21_P45_4a_mix.wav,eval,1,S21_P45_4a_mix,S21,P45,4a_mix,3.55,3.493,0.983943661971831,26.99468231201172,12.333304405212402
eval/1/S21_P45_4a_noise.wav,eval,1,S21_P45_4a_noise,S21,P45,4a_noise,3.55,0,0.0,11.765485763549805,13.146799087524414
eval/1/S21_P45_4a_speech.wav,eval,1,S21_P45_4a_speech,S21,P45,4a_speech,3.55,3.459,0.9743661971830987,45.77864837646485,13.283584594726562
eval/1/S21_P45_50a_mix.wav,eval,1,S21_P45_50a_mix,S21,P45,50a_mix,3.83,2.615,0.6827676240208878,26.68338394165039,17.308696746826172
eval/1/S21_P45_50a_noise.wav,eval,1,S21_P45_50a_noise,S21,P45,50a_noise,3.83,0,0.0,-0.0514169670641422,23.82646369934082
eval/1/S21_P45_50a_speech.wav,eval,1,S21_P45_50a_speech,S21,P45,50a_speech,3.83,2.734,0.7138381201044386,46.0477409362793,14.770340919494627
eval/1/S21_P45_50b_mix.wav,eval,1,S21_P45_50b_mix,S21,P45,50b_mix,3.83,2.143,0.5595300261096605,6.447162628173828,20.59760284423828
eval/1/S21_P45_50b_noise.wav,eval,1,S21_P45_50b_noise,S21,P45,50b_noise,3.83,0,0.0,-0.0514169670641422,23.82646369934082
eval/1/S21_P45_50b_speech.wav,eval,1,S21_P45_50b_speech,S21,P45,50b_speech,3.83,2.16,0.5639686684073107,33.98975372314453,16.778038024902344
eval/1/S21_P45_51a_mix.wav,eval,1,S21_P45_51a_mix,S21,P45,51a_mix,4.45,3.966,0.8912359550561798,18.61873817443848,16.748165130615234
eval/1/S21_P45_51a_noise.wav,eval,1,S21_P45_51a_noise,S21,P45,51a_noise,4.45,0,0.0,6.82102632522583,20.71103286743164
eval/1/S21_P45_51a_speech.wav,eval,1,S21_P45_51a_speech,S21,P45,51a_speech,4.45,4.016,0.9024719101123595,45.70383071899414,15.99754524230957
eval/1/S21_P45_52a_mix.wav,eval,1,S21_P45_52a_mix,S21,P45,52a_mix,5.63,5.569,0.9891651865008881,17.365814208984375,19.27374649047852
eval/1/S21_P45_52a_noise.wav,eval,1,S21_P45_52a_noise,S21,P45,52a_noise,5.63,0,0.0,4.757690906524658,30.866743087768555
eval/1/S21_P45_52a_speech.wav,eval,1,S21_P45_52a_speech,S21,P45,52a_speech,5.63,5.484,0.9740674955595027,52.34733963012695,17.71849250793457
eval/1/S21_P45_52b_mix.wav,eval,1,S21_P45_52b_mix,S21,P45,52b_mix,5.63,5.181,0.9202486678507993,31.46793365478516,11.67510986328125
eval/1/S21_P45_52b_noise.wav,eval,1,S21_P45_52b_noise,S21,P45,52b_noise,5.63,0,0.0,4.757690906524658,30.866743087768555
eval/1/S21_P45_52b_speech.wav,eval,1,S21_P45_52b_speech,S21,P45,52b_speech,5.63,5.181,0.9202486678507993,58.41237258911133,12.323949813842772
eval/1/S21_P45_53a_mix.wav,eval,1,S21_P45_53a_mix,S21,P45,53a_mix,3.3,1.333,0.40393939393939393,10.070974349975586,18.697629928588867
eval/1/S21_P45_53a_noise.wav,eval,1,S21_P45_53a_noise,S21,P45,53a_noise,3.3,0,0.0,0.6237252950668335,23.72871208190918
eval/1/S21_P45_53a_speech.wav,eval,1,S21_P45_53a_speech,S21,P45,53a_speech,3.3,1.316,0.3987878787878788,52.17074966430664,16.213226318359375
eval/1/S21_P45_54a_mix.wav,eval,1,S21_P45_54a_mix,S21,P45,54a_mix,3.25,2.363,0.7270769230769231,13.292877197265623,24.566442489624023
eval/1/S21_P45_54a_noise.wav,eval,1,S21_P45_54a_noise,S21,P45,54a_noise,3.25,0,0.0,4.483484745025635,26.38018226623535
eval/1/S21_P45_54a_speech.wav,eval,1,S21_P45_54a_speech,S21,P45,54a_speech,3.25,2.413,0.7424615384615384,36.57753753662109,22.27996063232422
eval/1/S21_P45_54b_mix.wav,eval,1,S21_P45_54b_mix,S21,P45,54b_mix,3.25,3.139,0.9658461538461538,12.166900634765623,7.927282333374023
eval/1/S21_P45_54b_noise.wav,eval,1,S21_P45_54b_noise,S21,P45,54b_noise,3.25,0,0.0,4.483484745025635,26.38018226623535
eval/1/S21_P45_54b_speech.wav,eval,1,S21_P45_54b_speech,S21,P45,54b_speech,3.25,3.189,0.9812307692307692,54.97026824951172,7.633072853088379
eval/1/S21_P45_55a_mix.wav,eval,1,S21_P45_55a_mix,S21,P45,55a_mix,5.28,5.029,0.9524621212121211,6.841803073883057,10.230993270874023
eval/1/S21_P45_55a_noise.wav,eval,1,S21_P45_55a_noise,S21,P45,55a_noise,5.28,0,0.0,-3.0131330490112305,23.546316146850582
eval/1/S21_P45_55a_speech.wav,eval,1,S21_P45_55a_speech,S21,P45,55a_speech,5.28,5.029,0.9524621212121211,41.232688903808594,10.708580017089844
eval/1/S21_P45_55b_mix.wav,eval,1,S21_P45_55b_mix,S21,P45,55b_mix,5.28,4.86,0.9204545454545455,11.34632396697998,15.27524757385254
eval/1/S21_P45_55b_noise.wav,eval,1,S21_P45_55b_noise,S21,P45,55b_noise,5.28,0,0.0,-3.0131330490112305,23.546316146850582
eval/1/S21_P45_55b_speech.wav,eval,1,S21_P45_55b_speech,S21,P45,55b_speech,5.28,4.86,0.9204545454545455,42.94954681396485,9.527459144592283
eval/1/S21_P45_57a_mix.wav,eval,1,S21_P45_57a_mix,S21,P45,57a_mix,4.66,3.426,0.7351931330472103,11.17319679260254,24.30306434631348
eval/1/S21_P45_57a_noise.wav,eval,1,S21_P45_57a_noise,S21,P45,57a_noise,4.66,0,0.0,0.5695317983627319,22.55585479736328
eval/1/S21_P45_57a_speech.wav,eval,1,S21_P45_57a_speech,S21,P45,57a_speech,4.66,3.308,0.709871244635193,32.5182991027832,26.11589241027832
eval/1/S21_P45_57b_mix.wav,eval,1,S21_P45_57b_mix,S21,P45,57b_mix,4.66,2.177,0.4671673819742489,10.003679275512695,46.07693862915039
eval/1/S21_P45_57b_noise.wav,eval,1,S21_P45_57b_noise,S21,P45,57b_noise,4.66,0,0.0,0.5695317983627319,22.55585479736328
eval/1/S21_P45_57b_speech.wav,eval,1,S21_P45_57b_speech,S21,P45,57b_speech,4.66,2.16,0.46351931330472107,33.73579788208008,27.756271362304688
eval/1/S21_P45_58a_mix.wav,eval,1,S21_P45_58a_mix,S21,P45,58a_mix,5.38,1.991,0.3700743494423792,12.278154373168944,9.56841278076172
eval/1/S21_P45_58a_noise.wav,eval,1,S21_P45_58a_noise,S21,P45,58a_noise,5.38,0,0.0,-1.3559668064117432,24.1145133972168
eval/1/S21_P45_58a_speech.wav,eval,1,S21_P45_58a_speech,S21,P45,58a_speech,5.38,1.89,0.35130111524163565,62.81120681762695,8.161128997802734
eval/1/S21_P45_59a_mix.wav,eval,1,S21_P45_59a_mix,S21,P45,59a_mix,6.17,5.856,0.9491085899513776,19.137327194213867,8.913459777832031
eval/1/S21_P45_59a_noise.wav,eval,1,S21_P45_59a_noise,S21,P45,59a_noise,6.17,0,0.0,0.2735663950443268,27.102384567260746
eval/1/S21_P45_59a_speech.wav,eval,1,S21_P45_59a_speech,S21,P45,59a_speech,6.17,5.94,0.9627228525121556,38.32452392578125,9.071810722351074
eval/1/S21_P45_59b_mix.wav,eval,1,S21_P45_59b_mix,S21,P45,59b_mix,6.17,5.67,0.9189627228525121,4.8237409591674805,38.64214706420898
eval/1/S21_P45_59b_noise.wav,eval,1,S21_P45_59b_noise,S21,P45,59b_noise,6.17,0,0.0,0.2735663950443268,27.102384567260746
eval/1/S21_P45_59b_speech.wav,eval,1,S21_P45_59b_speech,S21,P45,59b_speech,6.17,5.67,0.9189627228525121,44.90532302856445,22.31630516052246
eval/1/S21_P45_5a_mix.wav,eval,1,S21_P45_5a_mix,S21,P45,5a_mix,8.67,8.606,0.9926182237600922,7.054221153259277,11.47727394104004
eval/1/S21_P45_5a_noise.wav,eval,1,S21_P45_5a_noise,S21,P45,5a_noise,8.67,0,0.0,0.3831629455089569,25.156044006347656
eval/1/S21_P45_5a_speech.wav,eval,1,S21_P45_5a_speech,S21,P45,5a_speech,8.67,8.606,0.9926182237600922,33.272945404052734,13.067476272583008
eval/1/S21_P45_5b_mix.wav,eval,1,S21_P45_5b_mix,S21,P45,5b_mix,8.67,8.589,0.9906574394463669,20.533098220825195,11.647741317749023
eval/1/S21_P45_5b_noise.wav,eval,1,S21_P45_5b_noise,S21,P45,5b_noise,8.67,0,0.0,0.3831629455089569,25.156044006347656
eval/1/S21_P45_5b_speech.wav,eval,1,S21_P45_5b_speech,S21,P45,5b_speech,8.67,8.606,0.9926182237600922,52.45473861694336,11.337077140808104
eval/1/S21_P45_60b_mix.wav,eval,1,S21_P45_60b_mix,S21,P45,60b_mix,5.87,4.674,0.7962521294718911,6.460647106170654,7.761443614959717
eval/1/S21_P45_60b_noise.wav,eval,1,S21_P45_60b_noise,S21,P45,60b_noise,5.87,0,0.0,-0.1416111141443252,23.54509735107422
eval/1/S21_P45_60b_speech.wav,eval,1,S21_P45_60b_speech,S21,P45,60b_speech,5.87,4.809,0.8192504258943782,51.47125244140625,8.135698318481445
eval/1/S21_P45_61b_mix.wav,eval,1,S21_P45_61b_mix,S21,P45,61b_mix,3.27,1.468,0.4489296636085627,8.776479721069336,10.53088092803955
eval/1/S21_P45_61b_noise.wav,eval,1,S21_P45_61b_noise,S21,P45,61b_noise,3.27,0,0.0,-0.2284107655286789,32.73053359985352
eval/1/S21_P45_61b_speech.wav,eval,1,S21_P45_61b_speech,S21,P45,61b_speech,3.27,1.586,0.4850152905198777,42.64413070678711,10.324334144592283
eval/1/S21_P45_62a_mix.wav,eval,1,S21_P45_62a_mix,S21,P45,62a_mix,4.33,2.194,0.5066974595842956,21.76657485961914,8.348713874816895
eval/1/S21_P45_62a_noise.wav,eval,1,S21_P45_62a_noise,S21,P45,62a_noise,4.33,0,0.0,1.121251106262207,24.603599548339844
eval/1/S21_P45_62a_speech.wav,eval,1,S21_P45_62a_speech,S21,P45,62a_speech,4.33,2.177,0.502771362586605,39.019927978515625,7.790104866027832
eval/1/S21_P45_62b_mix.wav,eval,1,S21_P45_62b_mix,S21,P45,62b_mix,4.33,2.447,0.5651270207852194,18.396947860717773,9.295136451721191
eval/1/S21_P45_62b_noise.wav,eval,1,S21_P45_62b_noise,S21,P45,62b_noise,4.33,0,0.0,1.121251106262207,24.603599548339844
eval/1/S21_P45_62b_speech.wav,eval,1,S21_P45_62b_speech,S21,P45,62b_speech,4.33,2.396,0.5533487297921478,56.835914611816406,8.71143913269043
eval/1/S21_P45_63a_mix.wav,eval,1,S21_P45_63a_mix,S21,P45,63a_mix,3.04,2.126,0.6993421052631579,13.481679916381836,9.54454231262207
eval/1/S21_P45_63a_noise.wav,eval,1,S21_P45_63a_noise,S21,P45,63a_noise,3.04,0,0.0,2.131481170654297,23.92657470703125
eval/1/S21_P45_63a_speech.wav,eval,1,S21_P45_63a_speech,S21,P45,63a_speech,3.04,2.362,0.7769736842105264,49.29515838623047,8.203071594238281
eval/1/S21_P45_63b_mix.wav,eval,1,S21_P45_63b_mix,S21,P45,63b_mix,3.04,1.6039999999999999,0.5276315789473683,0.4941247701644897,13.916542053222656
eval/1/S21_P45_63b_noise.wav,eval,1,S21_P45_63b_noise,S21,P45,63b_noise,3.04,0,0.0,2.131481170654297,23.92657470703125
eval/1/S21_P45_63b_speech.wav,eval,1,S21_P45_63b_speech,S21,P45,63b_speech,3.04,2.0759999999999996,0.6828947368421051,26.847990036010746,12.667851448059082
eval/1/S21_P45_65a_mix.wav,eval,1,S21_P45_65a_mix,S21,P45,65a_mix,5.77,4.286,0.7428076256499133,12.161924362182615,8.110994338989258
eval/1/S21_P45_65a_noise.wav,eval,1,S21_P45_65a_noise,S21,P45,65a_noise,5.77,0,0.0,-2.428903818130493,14.39152717590332
eval/1/S21_P45_65a_speech.wav,eval,1,S21_P45_65a_speech,S21,P45,65a_speech,5.77,4.168,0.7223570190641249,48.696407318115234,7.498758792877197
eval/1/S21_P45_65b_mix.wav,eval,1,S21_P45_65b_mix,S21,P45,65b_mix,5.77,4.641,0.8043327556325823,19.678953170776367,11.497448921203612
eval/1/S21_P45_65b_noise.wav,eval,1,S21_P45_65b_noise,S21,P45,65b_noise,5.77,0,0.0,-2.428903818130493,14.39152717590332
eval/1/S21_P45_65b_speech.wav,eval,1,S21_P45_65b_speech,S21,P45,65b_speech,5.77,4.843,0.8393414211438476,53.00301742553711,10.860302925109863
eval/1/S21_P45_66a_mix.wav,eval,1,S21_P45_66a_mix,S21,P45,66a_mix,5.05,3.105,0.6148514851485148,3.3065414428710938,15.137317657470703
eval/1/S21_P45_66a_noise.wav,eval,1,S21_P45_66a_noise,S21,P45,66a_noise,5.05,0,0.0,-1.3436172008514404,21.933469772338867
eval/1/S21_P45_66a_speech.wav,eval,1,S21_P45_66a_speech,S21,P45,66a_speech,5.05,3.358,0.664950495049505,25.445098876953125,10.509523391723633
eval/1/S21_P45_68a_mix.wav,eval,1,S21_P45_68a_mix,S21,P45,68a_mix,7.55,7.071,0.9365562913907285,31.350666046142575,12.90972137451172
eval/1/S21_P45_68a_noise.wav,eval,1,S21_P45_68a_noise,S21,P45,68a_noise,7.55,0,0.0,-1.0895473957061768,25.925125122070312
eval/1/S21_P45_68a_speech.wav,eval,1,S21_P45_68a_speech,S21,P45,68a_speech,7.55,7.121,0.9431788079470199,45.92132568359375,13.618480682373049
eval/1/S21_P45_68b_mix.wav,eval,1,S21_P45_68b_mix,S21,P45,68b_mix,7.55,7.138,0.9454304635761589,14.162542343139648,10.802565574645996
eval/1/S21_P45_68b_noise.wav,eval,1,S21_P45_68b_noise,S21,P45,68b_noise,7.55,0,0.0,-1.0895473957061768,25.925125122070312
eval/1/S21_P45_68b_speech.wav,eval,1,S21_P45_68b_speech,S21,P45,68b_speech,7.55,7.189,0.9521854304635762,44.859474182128906,8.877211570739746
eval/1/S21_P45_69a_mix.wav,eval,1,S21_P45_69a_mix,S21,P45,69a_mix,3.26,0.726,0.2226993865030675,24.71749687194824,11.698928833007812
eval/1/S21_P45_69a_noise.wav,eval,1,S21_P45_69a_noise,S21,P45,69a_noise,3.26,0,0.0,6.036962032318115,24.650375366210938
eval/1/S21_P45_69a_speech.wav,eval,1,S21_P45_69a_speech,S21,P45,69a_speech,3.26,0.709,0.2174846625766871,51.86187362670898,11.820355415344238
eval/1/S21_P45_70a_mix.wav,eval,1,S21_P45_70a_mix,S21,P45,70a_mix,3.09,3.038,0.9831715210355987,18.014938354492188,8.576132774353027
eval/1/S21_P45_70a_noise.wav,eval,1,S21_P45_70a_noise,S21,P45,70a_noise,3.09,0,0.0,4.79672908782959,25.125581741333008
eval/1/S21_P45_70a_speech.wav,eval,1,S21_P45_70a_speech,S21,P45,70a_speech,3.09,3.038,0.9831715210355987,55.4587287902832,8.455535888671875
eval/1/S21_P45_70b_mix.wav,eval,1,S21_P45_70b_mix,S21,P45,70b_mix,3.09,1.451,0.46957928802589,14.319440841674805,14.142309188842772
eval/1/S21_P45_70b_noise.wav,eval,1,S21_P45_70b_noise,S21,P45,70b_noise,3.09,0,0.0,4.79672908782959,25.125581741333008
eval/1/S21_P45_70b_speech.wav,eval,1,S21_P45_70b_speech,S21,P45,70b_speech,3.09,1.468,0.47508090614886733,57.73794174194336,13.84401798248291
eval/1/S21_P45_71b_mix.wav,eval,1,S21_P45_71b_mix,S21,P45,71b_mix,4.07,1.097,0.2695331695331695,9.994671821594238,13.487914085388184
eval/1/S21_P45_71b_noise.wav,eval,1,S21_P45_71b_noise,S21,P45,71b_noise,4.07,0,0.0,-0.613689661026001,25.45177459716797
eval/1/S21_P45_71b_speech.wav,eval,1,S21_P45_71b_speech,S21,P45,71b_speech,4.07,1.249,0.30687960687960686,47.35444259643555,19.10343170166016
eval/1/S21_P45_72a_mix.wav,eval,1,S21_P45_72a_mix,S21,P45,72a_mix,6.32,4.944,0.7822784810126582,13.938328742980955,38.670536041259766
eval/1/S21_P45_72a_noise.wav,eval,1,S21_P45_72a_noise,S21,P45,72a_noise,6.32,0,0.0,-1.7003767490386963,23.563533782958984
eval/1/S21_P45_72a_speech.wav,eval,1,S21_P45_72a_speech,S21,P45,72a_speech,6.32,5.045999999999999,0.7984177215189872,66.07614135742188,24.28374290466309
eval/1/S21_P45_72b_mix.wav,eval,1,S21_P45_72b_mix,S21,P45,72b_mix,6.32,3.982,0.6300632911392405,8.913277626037598,9.770751953125
eval/1/S21_P45_72b_noise.wav,eval,1,S21_P45_72b_noise,S21,P45,72b_noise,6.32,0,0.0,-1.7003767490386963,23.563533782958984
eval/1/S21_P45_72b_speech.wav,eval,1,S21_P45_72b_speech,S21,P45,72b_speech,6.32,4.236,0.6702531645569619,57.41025161743164,7.562760829925537
eval/1/S21_P45_73a_mix.wav,eval,1,S21_P45_73a_mix,S21,P45,73a_mix,12.03,9.821,0.816375727348296,12.022570610046388,18.25126838684082
eval/1/S21_P45_73a_noise.wav,eval,1,S21_P45_73a_noise,S21,P45,73a_noise,12.03,0,0.0,0.3925491571426391,25.219636917114254
eval/1/S21_P45_73a_speech.wav,eval,1,S21_P45_73a_speech,S21,P45,73a_speech,12.03,9.535,0.7926018287614298,46.86560821533203,18.09842300415039
eval/1/S21_P45_73b_mix.wav,eval,1,S21_P45_73b_mix,S21,P45,73b_mix,12.03,9.315,0.7743142144638404,12.688920021057127,10.49604320526123
eval/1/S21_P45_73b_noise.wav,eval,1,S21_P45_73b_noise,S21,P45,73b_noise,12.03,0,0.0,0.3925491571426391,25.219636917114254
eval/1/S21_P45_73b_speech.wav,eval,1,S21_P45_73b_speech,S21,P45,73b_speech,12.03,9.382,0.7798836242726517,51.3322868347168,11.327352523803713
eval/1/S21_P45_74b_mix.wav,eval,1,S21_P45_74b_mix,S21,P45,74b_mix,4.42,3.341,0.7558823529411766,16.2174015045166,11.364018440246582
eval/1/S21_P45_74b_noise.wav,eval,1,S21_P45_74b_noise,S21,P45,74b_noise,4.42,0,0.0,3.272338390350342,25.73125267028809
eval/1/S21_P45_74b_speech.wav,eval,1,S21_P45_74b_speech,S21,P45,74b_speech,4.42,3.307,0.7481900452488688,41.49820327758789,11.715314865112305
eval/1/S21_P45_75b_mix.wav,eval,1,S21_P45_75b_mix,S21,P45,75b_mix,3.74,3.358,0.8978609625668449,17.603713989257812,10.709904670715332
eval/1/S21_P45_75b_noise.wav,eval,1,S21_P45_75b_noise,S21,P45,75b_noise,3.74,0,0.0,4.180470943450928,24.62137031555176
eval/1/S21_P45_75b_speech.wav,eval,1,S21_P45_75b_speech,S21,P45,75b_speech,3.74,3.291,0.8799465240641711,39.65826797485352,11.41965389251709
eval/1/S21_P45_76a_mix.wav,eval,1,S21_P45_76a_mix,S21,P45,76a_mix,3.59,3.274,0.9119777158774374,21.674638748168945,10.32597827911377
eval/1/S21_P45_76a_noise.wav,eval,1,S21_P45_76a_noise,S21,P45,76a_noise,3.59,0,0.0,5.907514572143555,18.341114044189453
eval/1/S21_P45_76a_speech.wav,eval,1,S21_P45_76a_speech,S21,P45,76a_speech,3.59,3.223,0.8977715877437326,46.05051040649414,10.05648136138916
eval/1/S21_P45_76b_mix.wav,eval,1,S21_P45_76b_mix,S21,P45,76b_mix,3.59,3.544,0.9871866295264624,36.74358749389648,16.964563369750977
eval/1/S21_P45_76b_noise.wav,eval,1,S21_P45_76b_noise,S21,P45,76b_noise,3.59,0,0.0,5.907514572143555,18.341114044189453
eval/1/S21_P45_76b_speech.wav,eval,1,S21_P45_76b_speech,S21,P45,76b_speech,3.59,3.206,0.8930362116991644,60.27881622314453,16.88928985595703
eval/1/S21_P45_78a_mix.wav,eval,1,S21_P45_78a_mix,S21,P45,78a_mix,3.37,2.903,0.8614243323442137,22.959056854248047,7.656829833984375
eval/1/S21_P45_78a_noise.wav,eval,1,S21_P45_78a_noise,S21,P45,78a_noise,3.37,0,0.0,7.719356060028076,27.521717071533203
eval/1/S21_P45_78a_speech.wav,eval,1,S21_P45_78a_speech,S21,P45,78a_speech,3.37,2.886,0.856379821958457,43.78092956542969,8.025651931762695
eval/1/S21_P45_78b_mix.wav,eval,1,S21_P45_78b_mix,S21,P45,78b_mix,3.37,1.873,0.555786350148368,13.432250022888184,16.92569923400879
eval/1/S21_P45_78b_noise.wav,eval,1,S21_P45_78b_noise,S21,P45,78b_noise,3.37,0,0.0,7.719356060028076,27.521717071533203
eval/1/S21_P45_78b_speech.wav,eval,1,S21_P45_78b_speech,S21,P45,78b_speech,3.37,1.907,0.5658753709198813,57.78143310546875,14.502099990844728
